Customer ID,Customer_Name,Segment,Total_Orders,Total_Sales,Total_Profit,First_Order_Date,Last_Order_Date,Recency_Days,Profit_Margin_%,Customer_Tier
ND-8370,Natalie DeCherney,Consumer,6,2790.234,650.004,2011-03-18,2014-11-28,34,23.295680577327925,Silver
ND-8460,Neil Ducich,Corporate,10,2722.98,971.4300000000001,2011-10-10,2014-12-23,9,35.675252847982726,Silver
NF-18385,Natalie Fritzler,Consumer,32,28044.3595,1362.2721,2011-02-12,2014-12-24,8,4.857561820942995,Platinum
NF-18475,Neil FranzÃ¶sisch,Home Office,22,10630.9149,2633.7607,2011-03-14,2014-12-25,7,24.7745440987398,Gold
NF-18595,Nicole Fjeld,Home Office,22,10535.301519999999,1438.95262,2011-01-08,2014-12-20,12,13.658390481452495,Gold
NF-8385,Natalie Fritzler,Consumer,11,3736.899,180.54900000000004,2011-12-08,2014-12-30,2,4.8315193961624345,Silver
NF-8475,Neil FranzÃ¶sisch,Home Office,7,2019.006,286.296,2012-06-29,2014-11-18,44,14.180047013233244,Silver
NF-8595,Nicole Fjeld,Home Office,5,1731.936,-67.40400000000001,2011-05-09,2013-08-06,513,-3.891829721190622,Silver
NG-18355,Nat Gilpin,Corporate,21,9262.72936,1826.70286,2011-02-09,2014-11-13,49,19.72100003146373,Gold
NG-18430,Nathan Gelder,Consumer,28,18970.41454,3320.69584,2011-06-30,2014-12-04,28,17.50460346028896,Platinum
NG-8355,Nat Gilpin,Corporate,7,2746.47,979.74,2011-01-03,2014-09-19,104,35.672699865645725,Silver
NG-8430,Nathan Gelder,Consumer,8,3749.829,890.529,2011-03-31,2014-12-13,19,23.748522932645727,Silver
NH-18610,Nicole Hansen,Corporate,22,19181.9263,3867.6129,2011-03-02,2014-12-11,21,20.16279720561746,Platinum
NH-8610,Nicole Hansen,Corporate,6,2121.522,207.85200000000003,2012-06-05,2014-12-26,6,9.79730589642719,Silver
NK-18490,Neil Knudson,Home Office,24,11483.193,2309.4927,2011-06-07,2014-12-05,27,20.111938378114864,Gold
NK-8490,Neil Knudson,Home Office,4,2395.35,731.04,2011-10-13,2014-06-08,207,30.519130815955915,Silver
NL-18310,Nancy Lomonaco,Home Office,25,10587.3308,-593.2811,2011-04-18,2014-12-06,26,-5.603689080915466,Gold
NL-8310,Nancy Lomonaco,Home Office,2,251.322,26.352000000000004,2012-11-11,2013-06-04,576,10.48535345095137,Bronze
NM-18445,Nathan Mautz,Home Office,32,20223.2359,5095.1568,2011-01-26,2014-12-01,31,25.194567403528133,Platinum
NM-18520,Neoma Murray,Consumer,27,12328.606,2631.0495,2011-03-11,2014-12-12,20,21.341013736670636,Gold
NM-8445,Nathan Mautz,Home Office,9,4053.7200000000003,693.96,2011-04-04,2014-11-28,34,17.11909061306652,Silver
NM-8520,Neoma Murray,Consumer,1,1540.53,511.65,2014-07-26,2014-07-26,159,33.212595665128234,Bronze
NP-18325,Naresj Patel,Consumer,25,11778.491,1772.79,2011-03-07,2014-12-30,2,15.051079123802872,Gold
NP-18670,Nora Paige,Consumer,19,12839.01426,2741.60246,2011-10-28,2014-11-03,59,21.353683425225825,Gold
NP-18685,Nora Pelletier,Home Office,30,11363.4332,308.2669,2011-03-07,2014-12-17,15,2.712797220473827,Gold
NP-18700,Nora Preis,Consumer,27,14036.4335,609.6891999999999,2011-09-05,2014-12-03,29,4.343619053942726,Platinum
NP-8325,Naresj Patel,Consumer,8,1336.686,31.53599999999998,2012-08-09,2014-12-16,16,2.359267621565572,Bronze
NP-8670,Nora Paige,Consumer,6,2871.87,294.06,2012-03-29,2014-05-19,227,10.239321417752196,Silver
NP-8685,Nora Pelletier,Home Office,4,4994.849999999999,1250.76,2012-11-09,2014-09-08,115,25.04099222198865,Silver
NP-8700,Nora Preis,Consumer,6,1880.622,-234.138,2012-11-02,2014-11-24,38,-12.45002983055606,Silver
NR-18550,Nick Radford,Consumer,26,10993.42058,1206.92478,2011-06-07,2014-12-29,3,10.978610080612416,Gold
NR-8550,Nick Radford,Consumer,8,1898.481,463.041,2012-03-23,2014-12-17,15,24.390078173023593,Silver
NS-18505,Neola Schneider,Consumer,25,14834.28974,479.10274,2011-01-27,2014-12-25,7,3.229697871601637,Platinum
NS-18640,Noel Staavos,Corporate,37,14866.087,1116.0526,2011-06-25,2014-11-25,37,7.507372989274179,Platinum
NS-8505,Neola Schneider,Consumer,5,962.8530000000001,-1166.547,2011-08-10,2014-12-18,14,-121.15525422883866,Bronze
NS-8640,Noel Staavos,Corporate,8,1771.437,-297.33299999999997,2011-10-12,2014-11-14,48,-16.78484755596727,Silver
NW-18400,Natalie Webber,Consumer,26,15326.833059999999,2085.49206,2011-02-07,2014-07-12,173,13.606803517960417,Platinum
NW-8400,Natalie Webber,Consumer,7,7046.736,1736.0459999999998,2011-03-02,2014-09-05,118,24.63617198090009,Gold
NZ-18565,Nick Zandusky,Home Office,26,19941.69812,2257.84172,2011-06-01,2014-10-07,86,11.322213917858665,Platinum
NZ-8565,Nick Zandusky,Home Office,4,328.584,-166.56599999999997,2012-08-08,2014-09-23,100,-50.69206047768606,Bronze
ON-18715,Odella Nelson,Corporate,33,17763.94824,3779.16924,2011-02-16,2014-11-14,48,21.27437655717916,Platinum
ON-8715,Odella Nelson,Corporate,5,1507.758,-995.862,2011-05-16,2013-09-28,460,-66.04919357085154,Bronze
OT-18730,Olvera Toch,Consumer,32,19493.76566,1797.76136,2011-09-22,2014-11-28,34,9.222237464816226,Platinum
OT-8730,Olvera Toch,Consumer,4,265.05,33.24,2011-12-20,2014-05-03,243,12.541029994340692,Bronze
PA-19060,Pete Armstrong,Home Office,21,6723.23276,647.89356,2011-04-01,2014-12-08,24,9.636637360744892,Gold
PA-9060,Pete Armstrong,Home Office,6,3670.581,907.461,2011-02-15,2014-07-07,178,24.722543924245237,Silver
PB-18805,Patrick Bzostek,Home Office,19,12075.39774,1479.57744,2011-07-19,2014-12-23,9,12.252825719345623,Gold
PB-19105,Peter BÃ¼hler,Consumer,16,8087.781,1615.6467,2011-01-12,2014-11-04,58,19.976390310271753,Gold
PB-19150,Philip Brown,Consumer,33,7907.2555600000005,460.19616,2011-06-24,2014-12-26,6,5.819922683768678,Gold
PB-19210,Phillip Breyer,Corporate,27,18967.662,2313.681,2011-04-26,2014-12-23,9,12.198029467205815,Platinum
PB-8805,Patrick Bzostek,Home Office,9,2787.672,263.502,2011-11-09,2014-09-02,121,9.452403295653147,Silver
PB-9105,Peter BÃ¼hler,Consumer,4,1808.208,320.538,2014-04-01,2014-12-31,1,17.726832311327016,Silver
PB-9150,Philip Brown,Consumer,10,3478.443,811.6529999999999,2011-06-29,2014-11-20,42,23.333801933796238,Silver
PB-9210,Phillip Breyer,Corporate,7,5302.197,-909.723,2011-08-11,2014-02-27,308,-17.157472647659073,Silver
PC-18745,Pamela Coakley,Corporate,21,10693.49644,-904.33256,2011-04-02,2014-12-29,3,-8.4568463184526,Gold
PC-19000,Pauline Chand,Home Office,18,9474.0653,519.6209,2011-04-06,2014-12-10,22,5.484666650967669,Gold
PC-8745,Pamela Coakley,Corporate,5,1246.56,484.22999999999996,2012-01-02,2014-11-04,58,38.845302271852134,Bronze
PC-9000,Pauline Chand,Home Office,4,1160.43,313.71,2012-04-02,2013-06-07,573,27.03394431374576,Bronze
PF-19120,Peter Fuller,Consumer,28,27993.04966,623.4013600000001,2011-03-16,2014-10-08,85,2.2269862254086394,Platinum
PF-19165,Philip Fox,Consumer,36,16018.8427,1486.3465999999999,2011-01-11,2014-10-01,92,9.278738969076711,Platinum
PF-19225,Phillip Flathmann,Consumer,30,11915.1997,1613.6235,2011-10-31,2014-12-29,3,13.54256362148928,Gold
PF-9120,Peter Fuller,Consumer,10,1882.95,439.89,2012-01-19,2014-10-09,84,23.361746196128415,Silver
PF-9165,Philip Fox,Consumer,7,2007.642,422.532,2011-06-15,2014-11-27,35,21.046182536527922,Silver
PF-9225,Phillip Flathmann,Consumer,7,1474.272,-672.768,2011-08-05,2014-12-17,15,-45.63391287360813,Bronze
PG-18820,Patrick Gardner,Consumer,35,14635.9446,1626.9189000000001,2011-05-09,2014-12-11,21,11.11591321546817,Platinum
PG-18895,Paul Gonzalez,Consumer,28,13941.6862,1270.0985,2011-02-22,2014-12-29,3,9.110078090840977,Platinum
PG-8820,Patrick Gardner,Consumer,6,1846.56,348.27000000000004,2011-01-19,2014-12-01,31,18.860475695347027,Silver
PG-8895,Paul Gonzalez,Consumer,6,1981.302,350.082,2011-03-31,2014-03-07,300,17.66929019402393,Silver
PH-18790,Patricia Hirasaki,Home Office,19,9435.5663,2390.0760999999998,2011-04-21,2014-11-04,58,25.330499770851056,Gold
PH-8790,Patricia Hirasaki,Home Office,8,1746.8400000000001,353.54999999999995,2011-02-22,2014-09-08,115,20.23940372329463,Silver
PJ-18835,Patrick Jones,Corporate,19,13639.502,4889.2675,2011-05-05,2014-11-22,40,35.84637840883047,Platinum
PJ-19015,Pauline Johnson,Consumer,22,9230.87916,1212.8130600000002,2011-04-07,2014-12-12,20,13.138651681797123,Gold
PJ-8835,Patrick Jones,Corporate,6,801.405,-870.135,2012-05-10,2014-11-19,43,-108.5761880697026,Bronze
PJ-9015,Pauline Johnson,Consumer,8,6612.66,889.6800000000001,2011-06-15,2014-06-18,197,13.454192412735571,Gold
PK-18910,Paul Knutson,Home Office,16,7282.58156,319.16456000000005,2011-04-04,2014-09-24,99,4.382574467178368,Gold
PK-19075,Pete Kriz,Consumer,29,17668.910499999998,2170.2641,2011-06-25,2014-12-23,9,12.282953722585216,Platinum
PK-8910,Paul Knutson,Home Office,4,948.456,-627.654,2012-03-09,2014-09-01,122,-66.17639616387055,Bronze
PK-9075,Pete Kriz,Consumer,3,992.784,-505.686,2013-02-19,2013-08-24,495,-50.93615529662041,Bronze
PL-18925,Paul Lucas,Home Office,20,14256.7186,1782.9749,2011-02-10,2014-12-16,16,12.506208125620155,Platinum
PL-8925,Paul Lucas,Home Office,3,759.21,223.53000000000003,2013-04-02,2014-11-12,50,29.442446753862573,Bronze
PM-18940,Paul MacIntyre,Consumer,23,12893.5944,926.3291999999999,2011-01-10,2014-12-10,22,7.184413990872862,Gold
PM-19135,Peter McVee,Home Office,22,9857.6599,648.8516,2011-06-30,2014-12-19,13,6.582207203151732,Gold
PM-8940,Paul MacIntyre,Consumer,9,1448.856,252.066,2011-05-05,2014-11-06,56,17.397588166111746,Bronze
PM-9135,Peter McVee,Home Office,6,1429.296,369.786,2011-03-11,2014-03-05,302,25.871897773449305,Bronze
PN-18775,Parhena Norris,Home Office,33,11370.46522,1729.75282,2011-08-09,2014-12-16,16,15.212682916064537,Gold
PN-8775,Parhena Norris,Home Office,5,1522.1100000000001,475.71,2011-09-02,2014-11-08,54,31.25332597512663,Bronze
PO-18850,Patrick O'Brill,Consumer,41,25274.4702,3249.2777,2011-01-26,2014-12-27,5,12.85596760006467,Platinum
PO-18865,Patrick O'Donnell,Consumer,35,21051.0598,4698.6391,2011-01-10,2014-12-31,1,22.320202140131684,Platinum
PO-19180,Philisse Overcash,Home Office,24,16753.1715,2556.7416,2012-08-11,2014-07-24,161,15.261239342055323,Platinum
PO-19195,Phillina Ober,Home Office,21,10872.01088,-1667.6880199999998,2011-01-05,2014-10-06,87,-15.339278431627177,Gold
PO-8850,Patrick O'Brill,Consumer,4,1432.9859999999999,529.086,2011-02-01,2014-08-26,128,36.921923870854286,Bronze
PO-8865,Patrick O'Donnell,Consumer,6,2973.15,-80.52,2011-08-18,2014-01-13,353,-2.708238736693406,Silver
PO-9180,Philisse Overcash,Home Office,9,1231.068,-380.952,2011-02-10,2014-12-02,30,-30.944838140541385,Bronze
PO-9195,Phillina Ober,Home Office,8,8227.356,641.586,2011-03-16,2014-11-28,34,7.798203943040753,Gold
PP-18955,Paul Prost,Home Office,30,21884.1846,2902.3920000000003,2011-08-18,2014-11-07,55,13.262509218643679,Platinum
PP-8955,Paul Prost,Home Office,3,359.061,-214.65900000000002,2011-06-03,2014-12-17,15,-59.78343512662195,Bronze
PR-18880,Patrick Ryan,Consumer,29,13243.62082,1362.8254200000001,2011-04-15,2014-12-06,26,10.290429169807657,Platinum
PR-8880,Patrick Ryan,Consumer,5,1085.6399999999999,-953.7,2011-07-16,2014-06-18,197,-87.84680004421357,Bronze
PS-18760,Pamela Stobb,Consumer,28,15926.5494,1485.3094,2011-05-10,2014-12-02,30,9.325996251265828,Platinum
PS-18970,Paul Stevenson,Home Office,33,18222.40482,2205.4257199999997,2011-01-22,2014-12-04,28,12.10282474670651,Platinum
PS-19045,Penelope Sewall,Home Office,26,29252.3194,4426.1951,2011-04-16,2014-12-11,21,15.131091109308754,Platinum
PS-8760,Pamela Stobb,Consumer,5,1706.202,-192.19799999999992,2011-09-13,2014-01-18,348,-11.264668544521687,Silver
PS-8970,Paul Stevenson,Home Office,4,1395.948,-371.23199999999997,2011-11-28,2014-08-29,125,-26.593540733608982,Bronze
PS-9045,Penelope Sewall,Home Office,7,829.356,-87.38399999999999,2011-08-30,2014-10-31,62,-10.536367977081012,Bronze
PT-19090,Pete Takahito,Consumer,25,8370.783,216.6702,2011-09-12,2014-12-25,7,2.5884101881508577,Gold
PT-9090,Pete Takahito,Consumer,5,4686.03,393.03,2012-07-28,2014-12-29,3,8.387270247949758,Silver
PV-18985,Paul Van Hugh,Home Office,28,12540.661,2531.1434,2011-07-12,2014-12-23,9,20.183492720200313,Gold
PV-8985,Paul Van Hugh,Home Office,6,6390.636,1524.426,2011-08-29,2014-08-09,145,23.854057718198938,Gold
PW-19030,Pauline Webber,Corporate,31,12810.05846,2322.39936,2011-01-19,2014-12-24,8,18.12949852845558,Gold
PW-19240,Pierre Wener,Consumer,24,7186.1398,1837.4188000000001,2011-05-30,2014-12-30,2,25.56892644921826,Gold
PW-9030,Pauline Webber,Corporate,7,1081.002,-377.59799999999996,2012-04-27,2014-11-04,58,-34.93037015657695,Bronze
PW-9240,Pierre Wener,Consumer,7,1237.53,104.88000000000001,2011-03-04,2014-10-31,62,8.474946061913652,Bronze
QJ-19255,Quincy Jones,Corporate,23,18192.9231,2407.6019,2011-02-10,2014-12-06,26,13.233727679528313,Platinum
QJ-9255,Quincy Jones,Corporate,5,387.051,-164.409,2011-06-22,2014-10-31,62,-42.47734794639466,Bronze
RA-19285,Ralph Arnett,Consumer,24,16816.427,4132.8992,2011-06-27,2014-12-26,6,24.5765595747539,Platinum
RA-19885,Ruben Ausman,Corporate,23,15435.49908,3419.96068,2011-04-08,2014-11-18,44,22.156463242781005,Platinum
RA-19915,Russell Applegate,Consumer,27,20975.19342,2078.75772,2011-01-04,2014-12-19,13,9.910553282516526,Platinum
RA-19945,Ryan Akin,Consumer,23,11696.0283,678.9608,2011-08-29,2014-12-30,2,5.805054353365406,Gold
RA-9285,Ralph Arnett,Consumer,14,6226.686,-1519.824,2011-03-28,2014-04-21,255,-24.40823256544493,Silver
RA-9885,Ruben Ausman,Corporate,8,503.26800000000003,-99.492,2011-09-09,2014-08-28,126,-19.769188583418774,Bronze
RA-9915,Russell Applegate,Consumer,2,420.65999999999997,85.44,2013-05-23,2014-08-14,140,20.31093995150478,Bronze
RA-9945,Ryan Akin,Consumer,9,2044.587,217.76700000000002,2011-01-27,2014-12-11,21,10.650904070112938,Silver
RB-19330,Randy Bradley,Consumer,32,18359.76862,3737.58642,2011-06-14,2014-12-16,16,20.357481062852305,Platinum
RB-19360,Raymond Buch,Consumer,25,29197.634599999998,8523.9515,2011-06-04,2014-12-11,21,29.193979638336863,Platinum
RB-19435,Richard Bierner,Consumer,28,11618.07552,605.4394199999999,2011-01-18,2014-12-12,20,5.211185096514159,Gold
RB-19465,Rick Bensley,Home Office,36,17178.4394,2769.65,2011-03-14,2014-12-31,1,16.122826617183865,Platinum
RB-19570,Rob Beeghly,Consumer,25,10961.631,1646.1128999999999,2011-10-12,2014-12-11,21,15.017043540327164,Gold
RB-19645,Robert Barroso,Corporate,22,5973.5944,754.2793999999999,2011-08-23,2014-08-03,151,12.626893449612178,Silver
RB-19705,Roger Barcio,Home Office,16,9288.0836,2069.0791,2011-03-03,2014-12-15,17,22.27670625186879,Gold
RB-19795,Ross Baird,Home Office,35,19056.88134,2323.66214,2011-01-15,2014-11-29,33,12.193296996202003,Platinum
RB-9330,Randy Bradley,Consumer,8,4538.256,413.76599999999996,2011-01-20,2014-09-10,113,9.117290871206912,Silver
RB-9360,Raymond Buch,Consumer,4,404.508,-70.90199999999999,2011-08-29,2014-09-29,94,-17.527959892016966,Bronze
RB-9435,Richard Bierner,Consumer,6,3179.154,-1731.0960000000002,2011-05-02,2014-05-29,217,-54.45146727714355,Silver
RB-9465,Rick Bensley,Home Office,3,3675.2400000000002,1296.81,2011-09-07,2014-03-19,288,35.28504260946224,Silver
RB-9570,Rob Beeghly,Consumer,5,586.761,-150.189,2011-11-21,2013-10-11,447,-25.596281961480056,Bronze
RB-9645,Robert Barroso,Corporate,3,282.594,-114.156,2011-12-27,2014-05-06,240,-40.39576211809168,Bronze
RB-9705,Roger Barcio,Home Office,12,6018.072,810.462,2011-05-07,2014-08-04,150,13.46713698340598,Silver
RB-9795,Ross Baird,Home Office,5,255.288,26.868000000000002,2013-02-21,2014-12-01,31,10.524583999247909,Bronze
RC-19825,Roy Collins,Consumer,25,7916.6733,737.7456999999999,2011-01-11,2014-09-04,119,9.318885244386678,Gold
RC-19960,Ryan Crowe,Consumer,22,7897.8691,1758.0904,2011-01-21,2014-12-09,23,22.26031322803261,Gold
RC-9825,Roy Collins,Consumer,1,37.44,0.0,2012-12-20,2012-12-20,742,0.0,Bronze
RC-9960,Ryan Crowe,Consumer,5,1639.965,365.92499999999995,2012-07-18,2014-09-10,113,22.312976191565063,Bronze
RD-19480,Rick Duston,Consumer,27,16487.1909,3316.9349,2011-06-08,2014-12-31,1,20.118253740847994,Platinum
RD-19585,Rob Dowd,Consumer,31,16315.107899999999,2450.5697,2011-04-02,2014-12-06,26,15.02024819584552,Platinum
RD-19660,Robert Dilbeck,Home Office,21,12947.9651,3171.6951,2011-01-06,2014-09-29,94,24.495703189684995,Gold
RD-19720,Roger Demir,Consumer,30,10902.5255,1897.1189,2011-05-02,2014-12-10,22,17.400728849476206,Gold
RD-19810,Ross DeVincentis,Home Office,30,7091.09996,1417.27646,2011-06-09,2014-12-17,15,19.98669413764688,Gold
RD-19900,Ruben Dartt,Consumer,29,13485.748,2475.0832,2011-02-18,2014-11-29,33,18.35332530312742,Platinum
RD-19930,Russell D'Ascenzo,Consumer,22,9293.58832,683.3937199999999,2011-03-06,2014-11-19,43,7.3533892019869445,Gold
RD-9480,Rick Duston,Consumer,6,1061.73,270.51,2011-09-13,2014-11-14,48,25.478228928258595,Bronze
RD-9585,Rob Dowd,Consumer,7,5168.4,1469.4,2012-12-20,2014-11-26,36,28.430462038541915,Silver
RD-9660,Robert Dilbeck,Home Office,9,3391.788,794.1779999999999,2011-03-29,2014-12-04,28,23.414729930054587,Silver
RD-9720,Roger Demir,Consumer,8,3833.712,1139.892,2011-01-13,2014-11-03,59,29.73337590304123,Silver
RD-9810,Ross DeVincentis,Home Office,7,3214.788,522.6179999999999,2013-03-04,2014-11-08,54,16.256686288489316,Silver
RD-9900,Ruben Dartt,Consumer,10,4837.2210000000005,855.591,2011-01-20,2014-09-30,93,17.687655784178556,Silver
RD-9930,Russell D'Ascenzo,Consumer,11,6523.392,546.972,2011-10-27,2014-12-03,29,8.384778961619967,Gold
RE-19405,Ricardo Emerson,Consumer,21,12073.09218,2356.00718,2011-03-15,2014-12-03,29,19.514529872495352,Gold
RE-19450,Richard Eichhorn,Consumer,18,10660.48524,1501.18864,2011-06-03,2014-12-08,24,14.081804028650389,Gold
RE-9405,Ricardo Emerson,Consumer,6,1967.403,287.673,2013-06-27,2014-10-21,72,14.621966114720777,Silver
RE-9450,Richard Eichhorn,Consumer,12,5678.7029999999995,890.223,2011-10-31,2014-12-16,16,15.676519796862065,Silver
RF-19345,Randy Ferguson,Corporate,27,13391.2718,2277.379,2011-03-01,2014-10-28,65,17.006442957867527,Platinum
RF-19735,Roland Fjeld,Consumer,23,12139.0877,824.7584999999999,2011-02-23,2014-12-30,2,6.794237922838303,Gold
RF-19840,Roy FranzÃ¶sisch,Consumer,31,15077.47568,3052.16978,2011-04-27,2014-12-25,7,20.243241274457162,Platinum
RF-9345,Randy Ferguson,Corporate,5,3208.026,816.576,2012-09-14,2014-12-25,7,25.454157790491728,Silver
RF-9735,Roland Fjeld,Consumer,3,950.13,298.77,2014-06-05,2014-09-04,119,31.445170660856935,Bronze
RF-9840,Roy FranzÃ¶sisch,Consumer,6,571.722,-210.438,2011-11-21,2014-08-15,139,-36.80774922077513,Bronze
RH-19495,Rick Hansen,Consumer,28,13295.7486,1457.3802999999998,2011-05-02,2014-12-07,25,10.961250425568364,Platinum
RH-19510,Rick Huthwaite,Home Office,25,11599.392960000001,1800.99646,2011-02-22,2014-12-11,21,15.526644077070737,Gold
RH-19555,Ritsa Hightower,Consumer,21,8944.311,293.0046999999999,2011-08-19,2014-12-24,8,3.275877817754771,Gold
RH-19600,Rob Haberlin,Consumer,21,4629.69556,329.75165999999996,2011-06-02,2014-12-25,7,7.122534424272164,Silver
RH-9495,Rick Hansen,Consumer,3,3057.21,393.51,2012-10-22,2014-09-26,97,12.871539737211378,Silver
RH-9510,Rick Huthwaite,Home Office,7,1837.788,-136.332,2011-05-02,2013-01-30,701,-7.418265871798052,Silver
RH-9555,Ritsa Hightower,Consumer,8,8753.469,1709.799,2011-07-19,2014-12-05,27,19.532816075546737,Gold
RH-9600,Rob Haberlin,Consumer,8,3340.4700000000003,892.62,2012-02-15,2014-07-11,174,26.72138950506964,Silver
RK-19300,Ralph Kennedy,Consumer,26,13480.92458,-1673.56942,2011-03-21,2014-10-07,86,-12.414351924220913,Platinum
RK-9300,Ralph Kennedy,Consumer,4,519.12,117.78,2012-08-30,2014-12-03,29,22.688395746648172,Bronze
RL-19615,Rob Lucas,Consumer,23,14866.82448,2337.14288,2011-02-26,2014-09-02,121,15.720525140685593,Platinum
RL-9615,Rob Lucas,Consumer,8,2420.226,366.84599999999995,2011-10-07,2014-04-10,266,15.157510083769033,Silver
RM-19375,Raymond Messe,Consumer,25,16077.68112,1331.50702,2011-04-25,2014-12-13,19,8.28171059036404,Platinum
RM-19675,Robert Marley,Home Office,19,11151.9605,2810.5083,2011-11-14,2014-12-27,5,25.2019212227303,Gold
RM-19750,Roland Murray,Consumer,19,6475.01086,1314.87876,2011-03-31,2014-12-15,17,20.30697381718368,Gold
RM-9375,Raymond Messe,Consumer,7,2239.446,523.896,2011-08-03,2014-12-22,10,23.394000123244766,Silver
RM-9675,Robert Marley,Home Office,8,1715.094,-268.26599999999996,2011-11-02,2014-11-25,37,-15.64147504451651,Silver
RM-9750,Roland Murray,Consumer,7,929.175,-64.545,2011-09-28,2014-11-21,41,-6.946484784889822,Bronze
RO-19780,Rose O'Brian,Consumer,29,18833.4355,710.6858999999998,2011-05-06,2014-11-26,36,3.773532980745865,Platinum
RO-9780,Rose O'Brian,Consumer,9,3080.1059999999998,158.19600000000005,2011-02-25,2014-12-27,5,5.136057005830321,Silver
RP-19270,Rachel Payne,Corporate,26,13725.5769,1507.9101,2011-03-31,2014-12-24,8,10.986132757742228,Platinum
RP-19390,Resi PÃ¶lking,Consumer,34,16114.907500000001,-452.0762,2011-01-29,2014-12-16,16,-2.8053291649362553,Platinum
RP-19855,Roy Phan,Corporate,27,11043.0844,428.40520000000004,2011-01-12,2014-12-10,22,3.879398042090487,Gold
RP-9270,Rachel Payne,Corporate,6,1274.352,394.812,2011-04-25,2014-03-20,287,30.98139289615428,Bronze
RP-9390,Resi PÃ¶lking,Consumer,7,5935.98,1520.46,2011-05-10,2014-04-05,271,25.614304630406437,Silver
RP-9855,Roy Phan,Corporate,6,3569.139,-289.551,2011-12-05,2013-11-26,401,-8.112628844099374,Silver
RR-19315,Ralph Ritter,Consumer,21,11765.04038,2304.38338,2011-02-01,2014-12-12,20,19.58670183501742,Gold
RR-19525,Rick Reed,Corporate,27,15009.2866,-99.1628,2011-03-12,2014-12-31,1,-0.6606763042288766,Platinum
RR-9315,Ralph Ritter,Consumer,4,1820.85,534.6,2011-10-07,2014-05-13,233,29.359914325726997,Silver
RR-9525,Rick Reed,Corporate,7,1376.91,51.18000000000001,2012-08-15,2014-10-03,90,3.717018541516875,Bronze
RS-19420,Ricardo Sperren,Corporate,28,14047.14948,1771.03088,2011-07-08,2014-10-16,77,12.607759905463753,Platinum
RS-19765,Roland Schwarz,Corporate,25,13582.12128,3046.31638,2011-04-07,2014-11-25,37,22.42887040396094,Platinum
RS-19870,Roy Skaria,Home Office,20,7090.9567799999995,1222.85258,2011-10-19,2014-12-12,20,17.24524091655795,Gold
RS-9420,Ricardo Sperren,Corporate,7,385.44,52.62,2011-01-10,2014-11-28,34,13.651930261519302,Bronze
RS-9765,Roland Schwarz,Corporate,6,1524.1499999999999,425.85,2011-06-15,2014-08-30,124,27.94016336974708,Bronze
RS-9870,Roy Skaria,Home Office,8,1031.436,240.57600000000002,2011-06-03,2014-12-11,21,23.324374949100093,Bronze
RW-19540,Rick Wilson,Corporate,25,19423.6885,3925.0248,2011-03-31,2014-11-19,43,20.20741220185857,Platinum
RW-19630,Rob Williams,Corporate,26,9425.9243,1999.6208,2011-02-16,2014-10-15,78,21.214055368554146,Gold
RW-19690,Robert Waldorf,Consumer,25,11200.142,2312.2563,2011-10-19,2014-12-16,16,20.644883788080545,Gold
RW-9540,Rick Wilson,Corporate,7,5698.434,1252.404,2011-02-22,2014-12-05,27,21.97803817680436,Silver
RW-9630,Rob Williams,Corporate,2,560.01,252.60000000000002,2011-11-04,2013-11-27,400,45.10633738683239,Bronze
RW-9690,Robert Waldorf,Consumer,8,1398.996,-175.254,2011-06-03,2014-09-24,99,-12.527126596502061,Bronze
SA-10830,Sue Ann Reed,Consumer,10,872.676,-56.544,2011-09-27,2014-12-21,11,-6.479380663613988,Bronze
SA-20830,Sue Ann Reed,Consumer,30,15622.37866,1411.24676,2011-01-25,2014-10-29,64,9.033494775116404,Platinum
SB-10170,Sarah Bern,Consumer,5,1647.24,24.060000000000016,2013-08-31,2014-12-05,27,1.4606250455307068,Bronze
SB-10185,Sarah Brown,Consumer,7,1268.436,223.296,2011-07-06,2014-10-14,79,17.604041512539855,Bronze
SB-10290,Sean Braxton,Corporate,5,1975.404,-120.66599999999998,2013-08-01,2014-06-23,192,-6.108421365958558,Silver
SB-20170,Sarah Bern,Consumer,15,12950.934,2342.8998,2011-06-06,2014-12-29,3,18.090585590197588,Gold
SB-20185,Sarah Brown,Consumer,31,21034.46172,1445.3581199999999,2011-02-28,2014-10-18,75,6.871381541585747,Platinum
SB-20290,Sean Braxton,Corporate,22,18538.5328,-1776.3133,2011-05-09,2014-11-20,42,-9.581736155517117,Platinum
SC-10020,Sam Craven,Consumer,4,476.334,-115.506,2011-11-08,2014-04-11,265,-24.248951366058268,Bronze
SC-10050,Sample Company A,Home Office,7,2311.8540000000003,358.85400000000004,2011-08-24,2014-11-19,43,15.522346999421243,Silver
SC-10095,Sanjit Chand,Consumer,7,918.522,99.16199999999999,2011-07-30,2014-05-20,226,10.795821983577964,Bronze
SC-10230,Scot Coram,Corporate,3,1793.907,286.31699999999995,2011-03-03,2014-06-20,195,15.960526381802397,Silver
SC-10260,Scott Cohen,Corporate,7,3166.518,-42.882000000000026,2012-06-26,2014-08-12,142,-1.354231998681202,Silver
SC-10305,Sean Christensen,Consumer,7,3207.18,-213.15,2012-09-21,2014-12-15,17,-6.646025480328513,Silver
SC-10380,Shahid Collister,Consumer,4,1556.16,410.13,2011-08-05,2014-03-31,276,26.355259099321405,Bronze
